	file_name	file_path	datetime_original	gps_latitude	gps_longitude	gps_altitude
603	IMG_4020.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4020.JPG	2018:07:21 14:45:47	(35.0, 42.0, 53.16)	(139.0, 47.0, 49.02)	5.409362549800797
604	IMG_4021.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4021.JPG	2018:07:21 14:47:24	(35.0, 42.0, 52.02)	(139.0, 47.0, 48.53)	4.888854961832061
605	IMG_4022.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4022.JPG	2018:07:21 14:47:34	(35.0, 42.0, 51.93)	(139.0, 47.0, 48.59)	6.126220886551465
606	IMG_4023.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4023.JPG	2018:07:21 14:50:24	(35.0, 42.0, 51.73)	(139.0, 47.0, 48.42)	25.457399103139014
607	IMG_4024.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4024.JPG	2018:07:21 15:13:35	(35.0, 42.0, 38.26)	(139.0, 47.0, 51.88)	9.267761288285444
608	IMG_4025.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4025.JPG	2018:07:21 15:13:39	(35.0, 42.0, 38.43)	(139.0, 47.0, 51.88)	10.653381642512077
609	IMG_4026.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4026.JPG	2018:07:21 15:37:00	(35.0, 42.0, 37.67)	(139.0, 47.0, 53.8)	15.812255541069101
610	IMG_4027.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4027.JPG	2018:07:21 15:37:17	(35.0, 42.0, 37.25)	(139.0, 47.0, 54.08)	19.10760667903525
611	IMG_4028.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4028.JPG	2018:07:21 15:37:29	(35.0, 42.0, 37.18)	(139.0, 47.0, 54.3)	15.760009765625
612	IMG_4029.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4029.JPG	2018:07:21 15:37:32	(35.0, 42.0, 37.18)	(139.0, 47.0, 54.3)	15.759459459459459
613	IMG_4030.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4030.JPG	2018:07:21 15:37:34	(35.0, 42.0, 37.18)	(139.0, 47.0, 54.3)	15.748901443816697
614	IMG_4032.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4032.JPG	2018:07:21 15:38:03	(35.0, 42.0, 36.92)	(139.0, 47.0, 54.46)	20.498533724340177
615	IMG_4033.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4033.JPG	2018:07:21 15:49:12	(35.0, 42.0, 16.26)	(139.0, 48.0, 8.2)	7.1484375
616	IMG_4034.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4034.JPG	2018:07:21 16:03:55	(35.0, 42.0, 2.05)	(139.0, 47.0, 37.71)	7.31424375917768
617	IMG_4035.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4035.JPG	2018:07:21 16:03:58	(35.0, 42.0, 0.79)	(139.0, 47.0, 36.99)	15.473326867119301
618	IMG_4036.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4036.JPG	2018:07:21 16:25:34	(35.0, 41.0, 53.01)	(139.0, 47.0, 35.13)	28.047727272727272
619	IMG_4037.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4037.JPG	2018:07:21 16:25:56	(35.0, 41.0, 53.41)	(139.0, 47.0, 35.46)	1.0631104432757326
620	IMG_4038.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4038.JPG	2018:07:21 16:25:57	(35.0, 41.0, 53.36)	(139.0, 47.0, 35.46)	1.5828856485034535
621	IMG_4039.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4039.JPG	2018:07:21 16:25:58	(35.0, 41.0, 53.36)	(139.0, 47.0, 35.46)	2.091796875
622	IMG_4040.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4040.JPG	2018:07:21 16:26:46	(35.0, 41.0, 53.04)	(139.0, 47.0, 36.28)	12.87890625
623	IMG_4041.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4041.JPG	2018:07:21 16:26:51	(35.0, 41.0, 53.26)	(139.0, 47.0, 36.39)	23.731811697574894
